,Model_Name,Model_Type,Data_Center_Region,Training_Hours,Energy_Consumption_kWh,Peak_Power_kW,Inference_Count,Latency_ms,Throughput_ops,Model_Accuracy_%,CO2_Emissions_kg,Carbon_Intensity_gCO2_kWh,Energy_Source,Green_Energy_Usage_%,Renewable_Energy_%,Water_Usage_L,Cooling_Efficiency_%,PUE,Sustainability_Score,Carbon_Efficiency,Green_Score_Index
1093,Model_54,Speech,US-East,11,316.41,6.69,2324,499.86,896.25,92.5,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,1.3289,65.5
1094,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.1607,45.14
1095,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.2348,29.14
1096,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.2093,49.99
1097,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.101,48.51
1098,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.3394,35.65
1099,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.0546,58.13
1100,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.2137,41.69
1101,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.2118,39.88
1102,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.1081,29.17
1103,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.1632,47.2
1104,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.0905,48.04
1105,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.3006,56.94
1106,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.1185,51.23
1107,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.2503,48.09
1108,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.2839,46.2
1109,Model_55,Recommender,Asia-Pacific,906,1432.38,2.46,92267,498.34,516.56,86.54,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.0399,41.58
1110,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.057,36.28
1111,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.2536,69.19
1112,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.311,56.78
1113,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.2801,37.64
1114,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.1898,37.36
1115,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.0619,47.23
1116,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.2902,62.86
1117,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.082,54.88
1118,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.1588,55.99
1119,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.2663,35.29
1120,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.2132,64.23
1121,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.3635,30.57
1122,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.3557,36.25
1123,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.0743,53.59
1124,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.2296,47.12
1125,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.1045,37.35
1126,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.1603,40.31
1127,Model_56,NLP,US-East,313,1128.0,3.1,36909,279.94,536.79,80.87,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.3728,65.5
1128,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,458.33,640.55,Mixed,84.9,69.48,636.4,95.48,1.8,53.45,0.7296,57.04
1129,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,197.63,897.0,Hydro,69.46,40.81,333.06,61.96,1.64,52.66,0.3146,43.64
1130,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,125.63,250.97,Solar,74.53,35.24,486.38,94.07,1.47,86.7,0.2,50.35
1131,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,29.81,660.29,Wind,40.86,21.03,780.47,94.86,1.11,55.17,0.0475,29.63
1132,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,225.27,423.61,Mixed,47.87,38.56,639.77,78.65,1.74,50.55,0.3586,36.09
1133,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,242.93,848.51,Wind,53.44,45.74,600.67,87.3,1.96,56.94,0.3867,41.17
1134,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,109.5,878.93,Wind,78.53,23.54,712.78,87.02,1.92,60.32,0.1743,42.71
1135,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,472.0,327.14,Hydro,30.22,41.85,221.06,67.58,1.23,80.69,0.7514,37.82
1136,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,350.44,488.49,Hydro,66.44,66.75,441.08,80.13,1.33,94.44,0.5579,58.89
1137,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,441.43,458.74,Solar,89.37,46.06,880.6,86.87,1.75,14.11,0.7027,43.49
1138,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,168.93,676.75,Wind,59.72,47.9,80.21,77.26,1.44,87.64,0.2689,49.84
1139,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,184.59,534.03,Mixed,43.81,36.68,557.7,80.86,1.17,70.39,0.2938,38.26
1140,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,90.68,824.88,Coal,74.14,21.62,507.09,77.98,1.27,83.07,0.1444,45.37
1141,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,271.7,447.52,Wind,58.6,85.13,703.4,83.03,1.85,34.52,0.4325,50.07
1142,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,247.57,380.06,Wind,59.44,59.13,536.07,90.18,1.4,77.38,0.3941,51.1
1143,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,349.29,616.08,Coal,26.66,28.19,199.13,64.05,1.38,36.28,0.556,23.74
1144,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,117.19,499.35,Solar,37.02,93.82,130.29,95.45,1.77,77.98,0.1866,54.89
1145,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,207.88,714.84,Hydro,82.5,74.97,986.94,67.79,1.81,56.58,0.3309,58.58
1146,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,130.97,475.96,Coal,97.94,60.53,274.31,87.42,1.47,18.21,0.2085,51.23
1147,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,498.89,862.46,Coal,63.67,16.09,109.22,88.52,1.53,69.88,0.7942,37.93
1148,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,211.41,557.83,Mixed,75.04,57.75,702.81,67.08,1.13,64.51,0.3365,52.77
1149,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,26.19,884.27,Hydro,86.96,74.99,852.22,68.96,1.92,42.17,0.0417,57.04
1150,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,49.62,775.37,Wind,61.07,35.12,223.17,94.19,1.3,49.81,0.079,38.84
1151,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,191.13,844.01,Mixed,38.66,36.98,585.77,83.72,1.29,6.72,0.3043,24.06
1152,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,128.66,156.33,Hydro,66.5,31.58,848.67,80.51,1.56,40.52,0.2048,37.66
1153,Model_57,Anomaly Detection,India-South,263,628.19,2.54,90339,385.65,116.1,74.32,350.95,667.13,Mixed,50.24,39.62,604.99,76.4,1.46,63.31,0.5587,39.65
1154,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,426.52,688.17,Solar,85.65,34.0,981.44,60.29,1.23,48.11,0.4911,45.55
1155,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,56.75,533.16,Hydro,85.63,53.22,654.81,73.88,1.74,76.54,0.0653,57.0
1156,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,191.7,656.63,Hydro,72.12,21.63,577.07,78.54,1.54,10.3,0.2207,30.22
1157,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,285.01,308.66,Hydro,23.12,59.48,914.95,92.01,1.51,89.74,0.3281,42.79
1158,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,425.97,546.63,Mixed,72.46,88.97,712.76,86.48,1.59,97.89,0.4904,68.04
1159,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,358.22,777.33,Coal,59.68,28.3,112.92,60.2,1.64,25.39,0.4124,31.5
1160,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,448.92,780.74,Mixed,23.13,70.75,248.67,91.19,1.84,33.93,0.5168,34.98
1161,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,61.69,114.46,Mixed,74.39,43.83,621.84,79.23,1.93,8.69,0.071,37.38
1162,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,117.04,243.06,Hydro,39.06,51.26,830.7,72.18,1.12,73.59,0.1348,41.9
1163,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,182.76,883.11,Coal,48.39,61.49,355.5,60.1,1.31,36.31,0.2104,40.25
1164,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,142.01,635.14,Wind,27.34,47.9,408.42,92.33,1.3,86.11,0.1635,39.83
1165,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,351.19,323.65,Wind,99.67,20.08,771.96,61.83,1.88,48.48,0.4043,45.68
1166,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,320.83,344.56,Wind,87.08,61.81,78.95,94.5,1.62,90.06,0.3694,62.74
1167,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,343.55,252.73,Mixed,54.09,73.09,873.85,72.02,1.25,69.12,0.3955,52.06
1168,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,229.41,488.22,Wind,51.73,45.23,427.31,85.95,1.38,82.26,0.2641,45.58
1169,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,403.54,267.13,Mixed,89.05,85.26,134.74,76.67,1.98,49.75,0.4646,62.32
1170,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,491.88,386.92,Hydro,38.93,18.75,271.56,73.5,1.6,10.66,0.5663,19.49
1171,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,205.42,303.33,Solar,92.62,36.49,375.78,74.88,1.87,14.0,0.2365,41.6
1172,Model_58,CV,Canada-Central,661,868.57,4.08,20870,472.66,452.94,95.0,470.86,602.32,Solar,79.28,77.77,627.18,81.78,1.63,95.86,0.5421,66.32
1173,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.1171,36.28
1174,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.5204,69.19
1175,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.6383,56.78
1176,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.5748,37.64
1177,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.3895,37.36
1178,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.127,47.23
1179,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.5957,62.86
1180,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.1682,54.88
1181,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.3258,55.99
1182,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.5466,35.29
1183,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.4375,64.23
1184,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.7461,30.57
1185,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.73,36.25
1186,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.1526,53.59
1187,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.4713,47.12
1188,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.2146,37.35
1189,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.3291,40.31
1190,Model_59,Anomaly Detection,US-East,462,549.6,0.87,35578,425.58,537.29,75.66,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.7651,65.5
1191,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.1853,45.14
1192,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.2707,29.14
1193,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.2412,49.99
1194,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.1164,48.51
1195,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.3913,35.65
1196,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.063,58.13
1197,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.2464,41.69
1198,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.2442,39.88
1199,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.1246,29.17
1200,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.1881,47.2
1201,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.1043,48.04
1202,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.3466,56.94
1203,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.1366,51.23
1204,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.2885,48.09
1205,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.3273,46.2
1206,Model_60,CV,Asia-Pacific,46,1242.45,6.37,73124,127.44,250.05,92.58,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.046,41.58
1207,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,1.101,45.14
1208,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,1.6082,29.14
1209,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,1.4334,49.99
1210,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.6915,48.51
1211,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,2.3248,35.65
1212,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.3743,58.13
1213,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,1.4641,41.69
1214,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,1.4511,39.88
1215,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.7406,29.17
1216,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,1.1176,47.2
1217,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.6199,48.04
1218,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,2.0592,56.94
1219,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.8116,51.23
1220,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,1.7142,48.09
1221,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,1.9447,46.2
1222,Model_61,CV,Asia-Pacific,169,209.11,3.7,27790,228.02,276.55,77.52,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.2732,41.58
1223,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,1.0704,36.28
1224,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,4.7581,69.19
1225,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,5.836,56.78
1226,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,5.2559,37.64
1227,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,3.5616,37.36
1228,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,1.1615,47.23
1229,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,5.4462,62.86
1230,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,1.5382,54.88
1231,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,2.9792,55.99
1232,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,4.9978,35.29
1233,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,4.0002,64.23
1234,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,6.8217,30.57
1235,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,6.6743,36.25
1236,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,1.3949,53.59
1237,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,4.3091,47.12
1238,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,1.9617,37.35
1239,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,3.0087,40.31
1240,Model_62,Anomaly Detection,US-East,18,60.11,6.73,26289,68.93,383.51,75.04,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,6.9952,65.5
1241,Model_63,Speech,Canada-Central,242,1274.39,4.16,56129,477.26,29.87,78.46,426.52,688.17,Solar,85.65,34.0,981.44,60.29,1.23,48.11,0.3347,45.55
1242,Model_63,Speech,Canada-Central,242,1274.39,4.16,56129,477.26,29.87,78.46,56.75,533.16,Hydro,85.63,53.22,654.81,73.88,1.74,76.54,0.0445,57.0
1243,Model_63,Speech,Canada-Central,242,1274.39,4.16,56129,477.26,29.87,78.46,191.7,656.63,Hydro,72.12,21.63,577.07,78.54,1.54,10.3,0.1504,30.22
1244,Model_63,Speech,Canada-Central,242,1274.39,4.16,56129,477.26,29.87,78.46,285.01,308.66,Hydro,23.12,59.48,914.95,92.01,1.51,89.74,0.2236,42.79
